school_id,name,boards,number_of_boards,state,district,pincode,country,udise_plus_id,udise_code_masked,staffroom_url
sr117330,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL BHATTU KALAN,CBSE,1,HARYANA,FATEHABAD,125053,India,1517922,******00301,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-bhattu-kalan~sr117330
sr117331,"GOVT. MODEL SANSKRITI SR. SEC. SCHOOL, JAGADHRI",CBSE,1,HARYANA,YAMUNANAGAR,135003,India,1506564,******08118,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-jagadhri~sr117331
sr117332,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL KEORAK,CBSE,1,HARYANA,KAITHAL,136027,India,1504930,******02402,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-keorak~sr117332
sr117333,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL BHUNA,CBSE,1,HARYANA,FATEHABAD,125111,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-bhuna~sr117333
sr117334,GOVT MODEL SANSKRITI SENIOR SECONDARY SCHOOL NANGLA GUJRAN FARIDABAD,CBSE,1,HARYANA,FARIDABAD,121005,India,1512344,******06002,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-nangla-gujran-faridabad~sr117334
sr117335,SHAHEED DALBIR GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,CBSE,1,HARYANA,CHARKHI DADRI,127306,India,1514355,******01602,https://www.thestaffroom.in/school/shaheed-dalbir-government-model-sanskriti-senior-secondary-school~sr117335
sr117336,"PM SHRI GOVT. MODEL SANSKRITI SR. SEC. SCHOOL, BAUND KALAN",CBSE,1,HARYANA,CHARKHI DADRI,127306,India,1503407,******02102,https://www.thestaffroom.in/school/pm-shri-govt-model-sanskriti-sr-sec-school-baund-kalan~sr117336
sr117337,GOVT. MODEL SANSKRITI SENIOR SECONDARY SCHOOL RATIA,CBSE,1,HARYANA,FATEHABAD,125051,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-ratia~sr117337
sr117338,GOVT. MODEL SANSKRITI SENIOR SECONDARY SCHOOL BHURAWAS JHAJJAR,CBSE,1,HARYANA,JHAJJAR,124146,India,1515982,******00401,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-bhurawas-jhajjar~sr117338
sr117339,GOVT MODEL SANSKRITI SENIOR SECONDERY SCHOOL JAKHAL,CBSE,1,HARYANA,FATEHABAD,125133,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondery-school-jakhal~sr117339
sr117340,"GOVT. MODEL SANSKRITI SENIOR SECONDARY SCHOOL, RADAUR",CBSE,1,HARYANA,YAMUNANAGAR,135133,India,1521099,******07001,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-radaur~sr117340
sr117341,"GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL, SARASWATI NAGAR (MUSTAFABAD)",CBSE,1,HARYANA,YAMUNANAGAR,133103,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-saraswati-nagar-mustafabad~sr117341
sr117342,GOVT MODEL SANSKRITI SR SEC SCHOOL KULERI,CBSE,1,HARYANA,HISSAR,125047,India,1518482,******01405,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-kuleri~sr117342
sr117343,GOVT MODEL SANSKRITI SENIOR SECONDARY SCHOOL GHARAUNDA,CBSE,1,HARYANA,KARNAL,132114,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-gharaunda~sr117343
sr117344,GMSSSS CHHACHHRAULI 205,CBSE,1,HARYANA,YAMUNANAGAR,135103,India,1504736,******07104,https://www.thestaffroom.in/school/gmssss-chhachhrauli-205~sr117344
sr117345,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL RAMPUR SARSEHRI,CBSE,1,HARYANA,AMBALA,133001,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-rampur-sarsehri~sr117345
sr117346,GOVT. MODEL SANSKRITI SR. SEC. SCHOOL LAKHAN MAJRA,CBSE,1,HARYANA,ROHTAK,124514,India,1503469,******00912,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-lakhan-majra~sr117346
sr117347,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL MODEL TOWN KARNAL,CBSE,1,HARYANA,KARNAL,132001,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-model-town-karnal~sr117347
sr117348,GMSSSS NAGINA,CBSE,1,HARYANA,NUH,122108,India,1504295,******01601,https://www.thestaffroom.in/school/gmssss-nagina~sr117348
sr117349,"GOVT. MODEL SANSKRITI SR. SEC. SCHOOL, FATEHABAD",CBSE,1,HARYANA,FATEHABAD,125050,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-fatehabad~sr117349
sr117350,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL UKLANA MANDI (1481) HISAR,CBSE,1,HARYANA,HISSAR,125113,India,1508987,******02003,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-uklana-mandi-1481-hisar~sr117350
sr117351,GOVT MODEL SANSKRITI SR. SEC. SCHOOL NARNAUL,CBSE,1,HARYANA,MAHENDRAGARH,123001,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-narnaul~sr117351
sr117352,GOVT MODEL SANSKRITI SER SEC SCHOOL ARYA NAGAR HISAR,CBSE,1,HARYANA,HISSAR,125004,India,1508767,******00103,https://www.thestaffroom.in/school/govt-model-sanskriti-ser-sec-school-arya-nagar-hisar~sr117352
sr117353,GOVT. MODEL SANSKRITI SENIOR SECONDARY SCHOOL FARRUKHNAGAR - 0735,CBSE,1,HARYANA,GURUGRAM,122506,India,1522327,******00104,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-farrukhnagar-0735~sr117353
sr117354,"GOVT.MODEL SANSKRITI SEN.SEC.SCHOOL,BILASPUR 0175",CBSE,1,HARYANA,YAMUNANAGAR,135102,India,1503430,******04204,https://www.thestaffroom.in/school/govt-model-sanskriti-sen-sec-school-bilaspur-0175~sr117354
sr117355,GOVT MODEL SANSKRITI SENIOR SECONDARY SCHOOL BURIA YNR,CBSE,1,HARYANA,YAMUNANAGAR,135101,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-buria-ynr~sr117355
sr117356,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL ATELI,CBSE,1,HARYANA,MAHENDRAGARH,123021,India,1516116,******00310,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-ateli~sr117356
sr117357,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL PILLUKHERA,CBSE,1,HARYANA,JIND,126113,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-pillukhera~sr117357
sr117358,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL ELLENABAD,CBSE,1,HARYANA,SIRSA,125102,India,1508098,******07602,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-ellenabad~sr117358
sr117359,"GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL, SIRSA",CBSE,1,HARYANA,SIRSA,125055,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-sirsa~sr117359
sr117360,"S.M.M.S.G.M.S.S.S.S, MAJRA (D)",CBSE,1,HARYANA,JHAJJAR,124202,India,1520198,******02405,https://www.thestaffroom.in/school/s-m-m-s-g-m-s-s-s-s-majra-d~sr117360
sr117361,"GOVT. MODEL SANSKRITI SR.SEC.SCHOOL ,BARARA",CBSE,1,HARYANA,AMBALA,133201,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-barara~sr117361
sr117362,"GOVT. MODEL SANSKRITI SR. SEC. SCHOOL,BAHADURGARH",CBSE,1,HARYANA,JHAJJAR,124507,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-bahadurgarh~sr117362
sr117363,GOVT. MODEL SANSKRITI SR.SEC. SCHOOL MAHENDERGARH,CBSE,1,HARYANA,MAHENDRAGARH,123029,India,1520224,******06906,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-mahendergarh~sr117363
sr117364,GOVT. MODEL SANSKRITI SEN.SEC. SCHOOL DHOLERA 3870,CBSE,1,HARYANA,MAHENDRAGARH,123023,India,1515826,******02201,https://www.thestaffroom.in/school/govt-model-sanskriti-sen-sec-school-dholera-3870~sr117364
sr117365,"GOVT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,PATAUDI",CBSE,1,HARYANA,GURUGRAM,122503,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-pataudi~sr117365
sr117366,GOVT.MODEL SANSKRITI SENIOR SECONDARY SCHOOL NEHAR KOTHI BARWALA,CBSE,1,HARYANA,HISSAR,125121,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-nehar-kothi-barwala~sr117366
sr117367,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL NIGDHU,CBSE,1,HARYANA,KARNAL,132157,India,1511601,******12601,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-nigdhu~sr117367
sr117368,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,CBSE,1,HARYANA,HISSAR,125039,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school~sr117368
sr117369,GMSSSS SOHNA,CBSE,1,HARYANA,GURUGRAM,122103,India,1522317,******04202,https://www.thestaffroom.in/school/gmssss-sohna~sr117369
sr117370,GMSSS SCHOOL KALANWALI,CBSE,1,HARYANA,SIRSA,125201,India,,,https://www.thestaffroom.in/school/gmsss-school-kalanwali~sr117370
sr117371,GOVT.MODEL SANSKRITI SENIOR SECONDARY SCHOOL TARAORI(KARNAL),CBSE,1,HARYANA,KARNAL,132116,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-taraori-karnal~sr117371
sr117372,"GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL , JAHAJPUL, HISAR",CBSE,1,HARYANA,HISSAR,125001,India,1508630,******02335,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-jahajpul-hisar~sr117372
sr117373,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL DHATIR PALWAL,CBSE,1,HARYANA,PALWAL,121102,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-dhatir-palwal~sr117373
sr117374,"GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL, SISAI",CBSE,1,HARYANA,HISSAR,125049,India,1518663,******05502,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-sisai~sr117374
sr117375,GMSSSS NANYOLA,CBSE,1,HARYANA,AMBALA,134004,India,1516445,******10502,https://www.thestaffroom.in/school/gmssss-nanyola~sr117375
sr117376,GOVERNMENT MODEL SANSKRIT SENIOR SEC. SCHOOL MORNI HILLS,CBSE,1,HARYANA,PANCHKULA,134205,India,,,https://www.thestaffroom.in/school/government-model-sanskrit-senior-sec-school-morni-hills~sr117376
sr117377,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,CBSE,1,HARYANA,HISSAR,125052,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school~sr117377
sr117378,GMSSSS SIWANI MANDI,CBSE,1,HARYANA,BHIWANI,127046,India,1519579,******00101,https://www.thestaffroom.in/school/gmssss-siwani-mandi~sr117378
sr117379,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL CHULKANA,CBSE,1,HARYANA,PANIPAT,132101,India,1515240,******03302,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-chulkana~sr117379
sr117380,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,CBSE,1,HARYANA,BHIWANI,127029,India,1509320,******00902,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school~sr117380
sr117381,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL HODAL,CBSE,1,HARYANA,PALWAL,121106,India,1523115,******05008,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-hodal~sr117381
sr117382,GMSSSS KALAYAT,CBSE,1,HARYANA,KAITHAL,136117,India,1500423,******00903,https://www.thestaffroom.in/school/gmssss-kalayat~sr117382
sr117383,GOVT MODEL SANSKRITI SR SEC SCHOOL,CBSE,1,HARYANA,SONIPAT,131001,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school~sr117383
sr117384,"GOVT. MODEL SANSKRITI SR. SEC. SCHOOL, NAGURAN",CBSE,1,HARYANA,JIND,126125,India,1517534,******03803,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-naguran~sr117384
sr117385,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL TAURU,CBSE,1,HARYANA,NUH,122105,India,1520412,******00102,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-tauru~sr117385
sr117386,"SAARTHAK GIMSSS , SECTOR-12A, PANCHKULA",CBSE,1,HARYANA,PANCHKULA,134113,India,1500753,******00116,https://www.thestaffroom.in/school/saarthak-gimsss-sector-12a-panchkula~sr117386
sr117387,GOVT MODEL SANSKRITI SR SEC SCHOOL PRITHLA,CBSE,1,HARYANA,PALWAL,121102,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-prithla~sr117387
sr117388,GOVT.MODEL SANSKRITI SR SEC SCHOOL,CBSE,1,HARYANA,PALWAL,121102,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school~sr117388
sr117389,GOVT MODEL SANSKRITI SEN SEC SCHOOL DABWALI,CBSE,1,HARYANA,SIRSA,125104,India,1508007,******07502,https://www.thestaffroom.in/school/govt-model-sanskriti-sen-sec-school-dabwali~sr117389
sr117390,GOVT. MODEL SANSKRITI SR. SEC. SCHOOL BELARKHA-1513 (JIND),CBSE,1,HARYANA,JIND,126116,India,1507379,******00604,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-belarkha-1513-jind~sr117390
sr117391,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL ADAMPUR,CBSE,1,HARYANA,HISSAR,125052,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-adampur~sr117391
sr117392,GOVT MODEL SANSKRITI SR. SEC. SCHOOL,CBSE,1,HARYANA,JHAJJAR,124108,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school~sr117392
sr117393,GMSSSS DEFENCE COLONY JIND,CBSE,1,HARYANA,JIND,126102,India,,,https://www.thestaffroom.in/school/gmssss-defence-colony-jind~sr117393
sr117394,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL ISRANA,CBSE,1,HARYANA,PANIPAT,132107,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-israna~sr117394
sr117395,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL SEC 55 FARIDABAD,CBSE,1,HARYANA,FARIDABAD,121004,India,1521001,******10454,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-sec-55-faridabad~sr117395
sr117396,"GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL , HANSI",CBSE,1,HARYANA,HISSAR,125033,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-hansi~sr117396
sr117397,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,CBSE,1,HARYANA,SIRSA,125110,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school~sr117397
sr117398,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL SIWAN,CBSE,1,HARYANA,KAITHAL,136033,India,1501055,******04502,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-siwan~sr117398
sr117399,GOVT MODEL SANSKRITI SENIOR SECONDARY SCHOOL JHAJJAR,CBSE,1,HARYANA,JHAJJAR,124103,India,1506633,******02604,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-jhajjar~sr117399
sr117400,GSSS KHAIRI,CBSE,1,HARYANA,KURUKSHETRA,136131,India,1511410,******08701,https://www.thestaffroom.in/school/gsss-khairi~sr117400
sr117401,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL BEHAL,CBSE,1,HARYANA,BHIWANI,127028,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-behal~sr117401
sr117402,GOVT. MODEL SANSKRITI SR. SEC. SCHOOL G.T. ROAD PANIPAT (2130),CBSE,1,HARYANA,PANIPAT,132103,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-g-t-road-panipat-2130~sr117402
sr117403,GMSSSS MADLAUDA (PANIPAT),CBSE,1,HARYANA,PANIPAT,132113,India,,,https://www.thestaffroom.in/school/gmssss-madlauda-panipat~sr117403
sr117404,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL SAMLEHRI,CBSE,1,HARYANA,AMBALA,133104,India,1503846,******03902,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-samlehri~sr117404
sr117405,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,CBSE,1,HARYANA,AMBALA,134003,India,1516425,******05303,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school~sr117405
sr117406,GMSSSS LOHARU,CBSE,1,HARYANA,BHIWANI,127201,India,1519478,******01404,https://www.thestaffroom.in/school/gmssss-loharu~sr117406
sr117407,GOVT.MODEL.SANSKRITI.SR.SEC.SCHOOL BIANA,CBSE,1,HARYANA,KARNAL,132054,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-biana~sr117407
sr117408,"GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL, CHEEKA",CBSE,1,HARYANA,KAITHAL,136034,India,1500756,******01504,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-cheeka~sr117408
sr117409,GOVT. MODEL SANSKRITI SR. SEC. SCHOOL NISSING(KARNAL),CBSE,1,HARYANA,KARNAL,132024,India,1502437,******00302,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-nissing-karnal~sr117409
sr117410,GOVT. MODEL SANSKRITI SR. SEC. SCHOOL KANINA (3874),CBSE,1,HARYANA,MAHENDRAGARH,123027,India,1520275,******02004,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-kanina-3874~sr117410
sr117411,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL RANIA,CBSE,1,HARYANA,SIRSA,125076,India,1508162,******07206,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-rania~sr117411
sr117412,GOVT. MODEL SANSKRITI SENIOR SECONDARY SCHOOL BUPP,CBSE,1,HARYANA,SIRSA,125078,India,1511774,******00904,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-bupp~sr117412
sr117413,GOVT MODEL SANSKRITI SR SEC SCHOOL SAFIDON,CBSE,1,HARYANA,JIND,126112,India,1517446,******03602,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-safidon~sr117413
sr117414,GOVT. MODEL SANSKRITI SR. SEC. SCHOOL,CBSE,1,HARYANA,JIND,126115,India,1517599,******03703,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school~sr117414
sr117415,GOVT MODEL SANSKRITI SEN SEC SCHOOL SUSHANT LOK 1 SECTOR 43 GURGAON,CBSE,1,HARYANA,GURUGRAM,122001,India,1522225,******06411,https://www.thestaffroom.in/school/govt-model-sanskriti-sen-sec-school-sushant-lok-1-sector-43-gurgaon~sr117415
sr117416,SHAHEED NAIK RAJENDRA SINGH GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL HATHIN,CBSE,1,HARYANA,PALWAL,121103,India,,,https://www.thestaffroom.in/school/shaheed-naik-rajendra-singh-government-model-sanskriti-senior-secondary-school-h~sr117416
sr117417,GOVT MODEL SANSKRITI SR SEC SCHOOL BADHRA,CBSE,1,HARYANA,CHARKHI DADRI,127308,India,1504423,******05102,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-badhra~sr117417
sr117418,GOVT. MODEL SANSKRITI SR.SEC. SCHOOL SADHAURA,CBSE,1,HARYANA,YAMUNANAGAR,133204,India,1510942,******00304,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-sadhaura~sr117418
sr117419,GOVT. MODEL SANSKRITI SR. SEC. SCHOOL NALWA (HISAR),CBSE,1,HARYANA,HISSAR,125037,India,1508669,******03704,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-nalwa-hisar~sr117419
sr117420,GOVT. MODEL SANSKRITI SR. SEC SCHOOL KALANAUR,CBSE,1,HARYANA,ROHTAK,124113,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-kalanaur~sr117420
sr117421,GOVT. MODEL SANSKRITI SR. SEC. SCHOOL BHIWANI,CBSE,1,HARYANA,BHIWANI,127021,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-bhiwani~sr117421
sr117422,"GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL, NARAINGARH",CBSE,1,HARYANA,AMBALA,134203,India,1516710,******09705,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-naraingarh~sr117422
sr117423,GOVT. MODEL SANSKRITI SENIOR SECONDARY SCHOOL SHAHZADPUR,CBSE,1,HARYANA,AMBALA,134202,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-shahzadpur~sr117423
sr117424,GOVT.MODEL SANSKRITI SENIOR SECONDARY SCHOOL SAMPLA,CBSE,1,HARYANA,ROHTAK,124500,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-sampla~sr117424
sr117425,GMSSSS INDACHHOI,CBSE,1,HARYANA,FATEHABAD,125120,India,1518061,******01703,https://www.thestaffroom.in/school/gmssss-indachhoi~sr117425
sr117426,GOVT. MODEL SANSKRITI SR. SEC. SCHOOL,CBSE,1,HARYANA,JIND,126101,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school~sr117426
sr117427,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL GOELA KHURD,CBSE,1,HARYANA,PANIPAT,132104,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school-goela-khurd~sr117427
sr117428,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,CBSE,1,HARYANA,BHIWANI,127032,India,1519157,******03303,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school~sr117428
sr117429,GMSSSS MOKHRA 2724,CBSE,1,HARYANA,ROHTAK,124022,India,1519803,******01901,https://www.thestaffroom.in/school/gmssss-mokhra-2724~sr117429
sr117430,"GOVT MODEL SANSKRITI SR. SEC. SCHOOL, BASS",CBSE,1,HARYANA,HISSAR,125039,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-bass~sr117430
sr117431,GOVT. MODEL SANSKRITI SR. SEC. SCHOOL RANIYALA,CBSE,1,HARYANA,NUH,122108,India,1506034,******08402,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school-raniyala~sr117431
sr117432,GOVT. GIRLS MODEL SANSKRITI SR. SEC. SCHOOL,CBSE,1,HARYANA,KARNAL,132001,India,,,https://www.thestaffroom.in/school/govt-girls-model-sanskriti-sr-sec-school~sr117432
sr117433,GOVERNMENT MODEL SANSKRITI SENIOR SECONDARY SCHOOL,CBSE,1,HARYANA,KURUKSHETRA,136030,India,,,https://www.thestaffroom.in/school/government-model-sanskriti-senior-secondary-school~sr117433
sr117434,GOVT MODEL SANSKRITI SR.SEC. SCHOOL,CBSE,1,HARYANA,PANCHKULA,134116,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school~sr117434
sr117435,GOVT MODEL SANSKRITI SER SEC SCHOOL,CBSE,1,HARYANA,FARIDABAD,121003,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-ser-sec-school~sr117435
sr117436,GOVT. MODEL SANSKRITI SR. SEC. SCHOOL,CBSE,1,HARYANA,ROHTAK,124001,India,,,https://www.thestaffroom.in/school/govt-model-sanskriti-sr-sec-school~sr117436
sr117437,GOVT MODEL SANSKRITI SENIOR SECONDARY SCHOOL MADHI,CBSE,1,HARYANA,NUH,122108,India,1514053,******04503,https://www.thestaffroom.in/school/govt-model-sanskriti-senior-secondary-school-madhi~sr117437
