school_id,board,board_code,udise_plus_id,udise_code_masked,match_type,match_note,evidence_url
sr108095,cbse,2220165,2700310,******02606,own,,
sr108096,cbse,2220166,,,own,,
sr108097,cbse,2220167,,,own,,
sr108098,cbse,2220168,,,own,,
sr108099,cbse,2220169,2700005,******01802,own,,
sr108100,cbse,2220170,,,own,,
sr108101,cbse,2220171,,,own,,
sr108102,cbse,2220172,,,own,,
sr108103,cbse,2220173,,,own,,
sr108104,cbse,2220175,,,own,,
sr108105,cbse,2220176,,,own,,
sr108106,cbse,2220177,2703135,******02501,own,,
sr108107,cbse,2220178,,,own,,
sr108108,cbse,2220179,,,own,,
sr108109,cbse,2220181,,,own,,
sr108110,cbse,2220182,,,own,,
sr108111,cbse,2220183,,,own,,
sr108112,cbse,2220184,,,own,,
sr108113,cbse,2220185,2701770,******00101,own,,
sr108114,cbse,2220186,,,own,,
sr108115,cbse,2220187,,,own,,
sr108116,cbse,2220188,2702886,******01301,own,,
sr108117,cbse,2220189,2701432,******01701,own,,
sr108118,cbse,2220190,2703659,******00102,own,,
sr108119,cbse,2220191,,,own,,
sr108120,cbse,2220192,,,own,,
sr108121,cbse,2220193,,,own,,
sr108122,cbse,2220194,2700451,******02001,own,,
sr108123,cbse,2220195,2701410,******04806,own,,
sr108124,cbse,2220196,2700725,******00501,own,,
sr108125,cbse,2220197,,,own,,
sr108126,cbse,2220300,,,own,,
sr108127,cbse,2220351,2702155,******05101,own,,
sr108128,cbse,2220352,2701340,******01101,own,,
sr108129,cbse,2220353,2702247,******00802,own,,
sr108130,cbse,2220354,2700138,******00907,own,,
sr108131,cbse,2220355,2702677,******04601,own,,
sr108132,cbse,2220356,2701081,******01601,own,,
sr108133,cbse,2220357,2700869,******02602,own,,
sr108134,cbse,2220358,,,own,,
sr108135,cbse,2220359,,,own,,
sr108136,cbse,2220360,2703710,******02802,own,,
sr108137,cbse,2220361,2703482,******01501,own,,
sr108138,cbse,2220362,,,own,,
sr108139,cbse,2220363,2704094,******09601,own,,
sr108140,cbse,2220364,,,own,,
sr108141,cbse,2220365,2703402,******02801,own,,
sr108142,cbse,2220366,,,own,,
sr108143,cbse,2220367,2702149,******02703,own,,
sr108144,cbse,2220368,2704229,******00802,own,,
sr108145,cbse,2230001,,,own,,
sr108146,cbse,2230002,,,own,,
sr108147,cbse,2230003,2702721,******00206,own,,
sr108148,cbse,2230005,,,own,,
sr108149,cbse,2230006,2702595,******03603,own,,
sr108150,cbse,2230007,2700291,******13202,own,,
sr108151,cbse,2230008,,,own,,
sr108152,cbse,2230009,2702516,******00902,own,,
sr108153,cbse,2230010,2703562,******12602,own,,
sr108154,cbse,2230011,2702453,******02203,own,,
sr108155,cbse,2230012,2700612,******04603,own,,
sr108156,cbse,2230013,,,own,,
sr108157,cbse,2230014,2700265,******06003,own,,
sr108158,cbse,2230015,2703312,******00901,own,,
sr108159,cbse,2230016,2701848,******06702,own,,
sr108160,cbse,2230017,2700732,******00803,own,,
sr108161,cbse,2230018,2700275,******06801,own,,
sr108162,cbse,2230019,2701409,******04801,own,,
sr108163,cbse,2230020,2700268,******06105,own,,
sr108164,cbse,2230021,2701954,******04108,own,,
sr108165,cbse,2230022,,,own,,
sr108166,cbse,2230023,2701370,******02802,own,,
sr108167,cbse,2230024,2700924,******03105,own,,
sr108168,cbse,2230025,2702978,******03502,own,,
sr108169,cbse,2230026,2702642,******01902,own,,
sr108170,cbse,2230027,2700099,******04503,own,,
sr108171,cbse,2230028,,,own,,
sr108172,cbse,2230030,2700126,******06502,own,,
sr108173,cbse,2230031,,,own,,
sr108174,cbse,2230032,,,own,,
sr108175,cbse,2230035,2701149,******05703,own,,
sr108176,cbse,2230036,2702666,******03505,own,,
sr108177,cbse,2230037,2702209,******13401,own,,
sr108178,cbse,2230038,,,own,,
sr108179,cbse,2230039,,,own,,
sr108180,cbse,2230040,2702678,******04602,own,,
sr108181,cbse,2230041,2700266,******06102,own,,
sr108183,cbse,2230043,2702662,******03002,own,,
sr108184,cbse,2230044,2700333,******02702,own,,
sr108185,cbse,2230045,2700972,******04902,own,,
sr108186,cbse,2230046,2700914,******02802,own,,
sr108187,cbse,2230047,2700267,******06103,own,,
sr108188,cbse,2230048,2703607,******04003,own,,
sr108189,cbse,2230049,2700129,******06706,own,,
sr108190,cbse,2230050,2700135,******00904,own,,
sr108191,cbse,2230051,2700292,******13402,own,,
sr108192,cbse,2230052,2701091,******02603,own,,
sr108193,cbse,2230053,2700570,******03509,own,,
sr108194,cbse,2230054,2701387,******03302,own,,
sr108195,cbse,2230055,2701555,******00703,own,,
sr108196,cbse,2230056,2700284,******08501,own,,
sr108197,cbse,2230057,2700278,******07101,own,,
sr108198,cbse,2230058,2701563,******05208,own,,
sr108199,cbse,2230059,2703596,******04202,own,,
sr108200,cbse,2230060,2703598,******02605,own,,
sr108201,cbse,2230061,2703292,******02702,own,,
sr108202,cbse,2230062,2700516,******00102,own,,
sr108203,cbse,2230063,2703883,******08701,own,,
sr108204,cbse,2230064,2703921,******03402,own,,
sr108205,cbse,2230065,2702529,******01906,own,,
sr108206,cbse,2230066,2700915,******02803,own,,
sr108207,cbse,2230067,2700203,******02620,own,,
sr108208,cbse,2230068,2701951,******04007,own,,
sr108209,cbse,2230069,2700966,******00103,own,,
sr108210,cbse,2230070,2701974,******06204,own,,
sr108211,cbse,2230072,2704002,******00604,own,,
sr108212,cbse,2230073,2703246,******00602,own,,
sr108213,cbse,2230074,2702030,******02701,own,,
sr108214,cbse,2230075,2702114,******04803,own,,
sr108215,cbse,2230076,2702658,******02002,own,,
sr108216,cbse,2230077,2701562,******05207,own,,
sr108217,cbse,2230078,2704065,******00205,own,,
sr108218,cbse,2230079,2700100,******04504,own,,
sr108219,cbse,2230080,2702822,******01603,own,,
sr108220,cbse,2230081,2700571,******05101,own,,
sr108221,cbse,2230082,2700314,******02601,own,,
sr108222,cbse,2230083,2703581,******05603,own,,
sr108223,cbse,2230084,2700585,******05501,own,,
sr108224,cbse,2230085,2701073,******01602,own,,
sr108225,cbse,2230086,2703594,******04101,own,,
sr108226,cbse,2230087,2700173,******15302,own,,
sr108227,cbse,2230088,2704151,******16902,own,,
sr108228,cbse,2230089,2702623,******08001,own,,
sr108229,cbse,2230090,2700279,******07203,own,,
sr108230,cbse,2230091,2701265,******01202,own,,
sr108231,cbse,2230092,2702970,******02613,own,,
sr108232,cbse,2230093,2703867,******01102,own,,
sr108233,cbse,2230094,2704139,******06902,own,,
sr108234,cbse,2230095,2703591,******02636,own,,
sr108235,cbse,2230096,2703742,******05801,own,,
sr108236,cbse,2230097,,,own,,
sr108237,cbse,2230098,2702938,******04808,own,,
sr108238,cbse,2230099,2704086,******13003,own,,
sr108239,cbse,2230100,2700141,******07309,own,,
sr108240,cbse,2230101,,,own,,
sr108241,cbse,2230102,2703180,******00703,own,,
sr108242,cbse,2230103,2702660,******02415,own,,
sr108243,cbse,2230153,2701131,******00202,own,,
sr108244,cbse,2230154,2704170,******00501,own,,
sr108245,cbse,2230155,2701934,******03703,own,,
sr108246,cbse,2230156,2704188,******05101,own,,
sr108247,cbse,2230157,2702511,******00704,own,,
sr108248,cbse,2230158,2701092,******02604,own,,
sr108249,cbse,2230159,2701271,******01204,own,,
sr108250,cbse,2230160,2700273,******06711,own,,
sr108251,cbse,2230161,2704084,******02302,own,,
sr108252,cbse,2230162,2703720,******02802,own,,
sr108253,cbse,2230163,2701853,******06103,own,,
sr108254,cbse,2230164,2702048,******00210,own,,
sr108255,cbse,2240001,,,own,,
sr108256,cbse,2240002,,,own,,
sr108257,cbse,2240003,,,own,,
sr108258,cbse,2240004,2703454,******00702,own,,
sr108259,cbse,2240005,,,own,,
sr108260,cbse,2240006,,,own,,
sr108261,cbse,2240007,2702913,******02401,own,,
sr108262,cbse,2240008,,,own,,
sr108263,cbse,2240009,2702503,******00104,own,,
sr108264,cbse,2240010,,,own,,
sr108265,cbse,2240011,,,own,,
sr108266,cbse,2240012,2700251,******02621,own,,
sr108267,cbse,2240014,2701012,******01304,own,,
sr108268,cbse,2240015,2703462,******00504,own,,
sr108269,cbse,2240016,,,own,,
sr108270,cbse,2240017,2700998,******02003,own,,
sr108271,cbse,2240150,2704191,******02503,own,,
sr108272,cbse,2280001,2701124,******00103,own,,
sr108273,cbse,2280002,,,own,,
sr108274,cbse,2280004,1986732,******01508,own,,
sr108275,cbse,228005,2704132,******01204,own,,
sr108276,cbse,2300001,3003281,******00306,own,,
sr108277,cbse,2300002,3001671,******00612,own,,
sr108278,cbse,2300003,3000793,******00315,own,,
sr108279,cbse,2300004,3003735,******02111,own,,
sr108280,cbse,230001,3348998,******15906,own,,
sr108281,cbse,230005,,,own,,
sr108282,cbse,230007,3371146,******06106,own,,
sr108283,cbse,230009,3365263,******24405,own,,
sr108284,cbse,230010,3304144,******08503,own,,
sr108285,cbse,230011,3371633,******00606,own,,
sr108286,cbse,230012,3366989,******26505,own,,
sr108287,cbse,230014,3372159,******02032,own,,
sr108288,cbse,230015,3372222,******08306,own,,
sr108289,cbse,230016,3371652,******01104,own,,
sr108290,cbse,230020,3371980,******01254,own,,
sr108291,cbse,230021,3373363,******27004,own,,
sr108292,cbse,230023,3371824,******02469,own,,
sr108293,cbse,230024,3358751,******35602,own,,
sr108294,cbse,230025,3357946,******16602,own,,
sr108295,cbse,230026,3360531,******11507,own,,
sr108296,cbse,230027,3359765,******23602,own,,
sr108297,cbse,230029,3347073,******07804,own,,
sr108298,cbse,230030,3371112,******02465,own,,
sr108299,cbse,230031,3360854,******07609,own,,
sr108300,cbse,230032,3373535,******07405,own,,
sr108301,cbse,230033,3304420,******02906,own,,
sr108302,cbse,230034,3367988,******20902,own,,
sr108303,cbse,230035,3361851,******03512,own,,
sr108304,cbse,230036,3371382,******00740,own,,
sr108305,cbse,230037,3372274,******02468,own,,
sr108306,cbse,230038,3302216,******04919,own,,
sr108307,cbse,230039,3367997,******28205,own,,
sr108308,cbse,230040,3364298,******12710,own,,
sr108309,cbse,230043,3373526,******02934,own,,
sr108310,cbse,230044,3371609,******01665,own,,
sr108311,cbse,230045,3373505,******09902,own,,
sr108312,cbse,230046,3302926,******09312,own,,
sr108313,cbse,230047,3339707,******05804,own,,
sr108314,cbse,230048,3367715,******07703,own,,
sr108315,cbse,230049,3371757,******00637,own,,
sr108316,cbse,230050,3370402,******10408,own,,
sr108317,cbse,230051,3373033,******01937,own,,
sr108318,cbse,230052,3307929,******03902,own,,
sr108319,cbse,230053,3341008,******23506,own,,
sr108320,cbse,230054,3371378,******00558,own,,
sr108321,cbse,230055,3371229,******00731,own,,
sr108322,cbse,230056,3372039,******07403,own,,
sr108323,cbse,230057,3371157,******01039,own,,
sr108324,cbse,230058,3372146,******01749,own,,
sr108325,cbse,230059,3371601,******00636,own,,
sr108326,cbse,230060,3328995,******15604,own,,
sr108327,cbse,230061,3322032,******12205,own,,
sr108328,cbse,230062,3371829,******02744,own,,
sr108329,cbse,230063,3371217,******02307,own,,
sr108330,cbse,230064,3328596,******11810,own,,
sr108331,cbse,230065,3316676,******11709,own,,
sr108332,cbse,230066,,,own,,
sr108333,cbse,230067,3320384,******08005,own,,
sr108334,cbse,230068,3372040,******07404,own,,
sr108335,cbse,230069,3353033,******08527,own,,
sr108336,cbse,230070,3316669,******03907,own,,
sr108337,cbse,230071,3346888,******05607,own,,
sr108338,cbse,230072,3327946,******12211,own,,
sr108339,cbse,230073,3373566,******26303,own,,
sr108340,cbse,230074,3367370,******20905,own,,
sr108341,cbse,230075,3369764,******04703,own,,
sr108342,cbse,230076,3371409,******02463,own,,
sr108343,cbse,230077,3372277,******08305,own,,
sr108344,cbse,230078,3309531,******21208,own,,
sr108345,cbse,230079,3370557,******06007,own,,
sr108346,cbse,230080,3370629,******00302,own,,
sr108347,cbse,230081,3371285,******00803,own,,
sr108348,cbse,230082,3317662,******03029,own,,
sr108349,cbse,230083,3371602,******00638,own,,
sr108350,cbse,230084,3350385,******03112,own,,
sr108351,cbse,230085,3371133,******02922,own,,
sr108352,cbse,230086,3359963,******02756,own,,
sr108353,cbse,230087,3373103,******40605,own,,
sr108354,cbse,230088,3357369,******00408,own,,
sr108355,cbse,230089,3359911,******15304,own,,
sr108356,cbse,230090,3347954,******35909,own,,
sr108357,cbse,230091,3360359,******35002,own,,
sr108358,cbse,230092,3372254,******01517,own,,
sr108359,cbse,230093,3373498,******02473,own,,
sr108360,cbse,230095,3370656,******31607,own,,
sr108361,cbse,230096,3359363,******08102,own,,
sr108362,cbse,230097,3367995,******28203,own,,
sr108363,cbse,230098,3333604,******00203,own,,
sr108364,cbse,230099,3308077,******15819,own,,
sr108365,cbse,230100,3373506,******01717,own,,
sr108366,cbse,230101,3373744,******02256,own,,
sr108367,cbse,230102,3371434,******01670,own,,
sr108368,cbse,230103,3373504,******31608,own,,
sr108369,cbse,230104,3373502,******02503,own,,
sr108370,cbse,230105,3371957,******00151,own,,
sr108371,cbse,230106,3372119,******00909,own,,
sr108372,cbse,230107,3300663,******15203,own,,
sr108373,cbse,230108,3371856,******34605,own,,
sr108374,cbse,230109,3307805,******10107,own,,
sr108375,cbse,230111,3373102,******10708,own,,
sr108376,cbse,230112,3332463,******08305,own,,
sr108377,cbse,230113,3324032,******10703,own,,
sr108378,cbse,230114,3310466,******01503,own,,
sr108379,cbse,230115,3373491,******11908,own,,
sr108380,cbse,230116,3373477,******09807,own,,
sr108381,cbse,230117,3373109,******02502,own,,
sr108382,cbse,230118,3313621,******11406,own,,
sr108383,cbse,230119,3371344,******08511,own,,
sr108384,cbse,230120,3371079,******01253,own,,
sr108385,cbse,230122,3312176,******03811,own,,
sr108386,cbse,230123,3339883,******13509,own,,
sr108387,cbse,230124,3363784,******06512,own,,
sr108388,cbse,230125,3303151,******07811,own,,
sr108389,cbse,230126,3345538,******02004,own,,
sr108390,cbse,230127,3354060,******03008,own,,
sr108391,cbse,230128,3369837,******07111,own,,
sr108392,cbse,230129,3367729,******05313,own,,
sr108393,cbse,230130,3313590,******25906,own,,
sr108394,cbse,230131,3309439,******25203,own,,
sr108395,cbse,230132,3373482,******06010,own,,
sr108396,cbse,230133,3320702,******01706,own,,
sr108397,cbse,230134,3373499,******19808,own,,
sr108398,cbse,230135,3356374,******06108,own,,
sr108399,cbse,230136,3335468,******11204,own,,
sr108400,cbse,230137,3360878,******12905,own,,
sr108401,cbse,230138,3373080,******19308,own,,
sr108402,cbse,230139,3373040,******00159,own,,
sr108403,cbse,230140,3371372,******00154,own,,
sr108404,cbse,230141,3367863,******37109,own,,
sr108405,cbse,230142,3363207,******12709,own,,
sr108406,cbse,230143,3304315,******19103,own,,
sr108407,cbse,230144,3337501,******14202,own,,
sr108408,cbse,230145,3318797,******16018,own,,
sr108409,cbse,230146,3373583,******06515,own,,
sr108410,cbse,230147,3347981,******11306,own,,
sr108411,cbse,230148,3362531,******33403,own,,
sr108412,cbse,230149,3346516,******07705,own,,
sr108413,cbse,230150,3371250,******02139,own,,
sr108414,cbse,230151,3318680,******08908,own,,
sr108415,cbse,230152,3360294,******24711,own,,
sr108416,cbse,230153,3351306,******08510,own,,
sr108417,cbse,230154,3373500,******03147,own,,
sr108418,cbse,230155,3373309,******08102,own,,
sr108419,cbse,230156,3373834,******16111,own,,
sr108420,cbse,230157,3318097,******10602,own,,
sr108421,cbse,230158,3372892,******20109,own,,
sr108422,cbse,230159,3373565,******02758,own,,
sr108423,cbse,230160,3371339,******01514,own,,
sr108424,cbse,230161,3341112,******02802,own,,
sr108425,cbse,230162,3304320,******22108,own,,
sr108426,cbse,230163,3373367,******18113,own,,
sr108427,cbse,230164,3360213,******22104,own,,
sr108428,cbse,230165,3326139,******03218,own,,
sr108429,cbse,230166,3373313,******15606,own,,
sr108430,cbse,230167,3311715,******02807,own,,
sr108431,cbse,230168,3373072,******07908,own,,
sr108432,cbse,230169,3318891,******24203,own,,
sr108433,cbse,230170,3373490,******11105,own,,
sr108434,cbse,230171,3346758,******00412,own,,
sr108435,cbse,230172,3373480,******08505,own,,
sr108436,cbse,230173,3373495,******19807,own,,
sr108437,cbse,230174,3373580,******02759,own,,
sr108438,cbse,230175,3372263,******07513,own,,
sr108439,cbse,230176,3372914,******05202,own,,
sr108440,cbse,230177,3373017,******14503,own,,
sr108441,cbse,230178,3358752,******35603,own,,
sr108442,cbse,230179,3373470,******00644,own,,
sr108443,cbse,230180,3373041,******02757,own,,
sr108444,cbse,230181,3339857,******17207,own,,
sr108445,cbse,230182,3326148,******05705,own,,
sr108446,cbse,230183,3308041,******13513,own,,
sr108447,cbse,230184,3373585,******13113,own,,
sr108448,cbse,230185,3342960,******13602,own,,
sr108449,cbse,230186,3372891,******05604,own,,
sr108450,cbse,230187,3372919,******08513,own,,
sr108451,cbse,230188,3351597,******00606,own,,
sr108452,cbse,230189,3370900,******95901,own,,
sr108453,cbse,230190,3362547,******11602,own,,
sr108454,cbse,230191,3339462,******04104,own,,
sr108455,cbse,230192,3372822,******05603,own,,
sr108456,cbse,230193,3335484,******04216,own,,
sr108457,cbse,230194,3373524,******12102,own,,
sr108458,cbse,230250,3321530,******05902,own,,
sr108459,cbse,230251,3372874,******10511,own,,
sr108460,cbse,230252,3306016,******26406,own,,
sr108461,cbse,230253,3373416,******07204,own,,
sr108462,cbse,230254,3348618,******04108,own,,
sr108463,cbse,230255,3329789,******10218,own,,
sr108464,cbse,230256,3373791,******01003,own,,
sr108465,cbse,230257,3373110,******01706,own,,
sr108466,cbse,230258,3326261,******00712,own,,
sr108467,cbse,230259,,,own,,
sr108468,cbse,230260,3373458,******03702,own,,
sr108469,cbse,230261,3373289,******13507,own,,
sr108470,cbse,230262,,,own,,
sr108471,cbse,230263,3370653,******21602,own,,
sr108472,cbse,230264,3373760,******02005,own,,
sr108473,cbse,230265,3350664,******00406,own,,
sr108474,cbse,230266,3372818,******23113,own,,
sr108475,cbse,230267,3372812,******07402,own,,
sr108476,cbse,230268,3372957,******01402,own,,
sr108477,cbse,230269,3373742,******01210,own,,
sr108478,cbse,230270,3373117,******02418,own,,
sr108479,cbse,230316,3354063,******04504,own,,
sr108480,cbse,230317,3373582,******02760,own,,
sr108481,cbse,230318,3373564,******07505,own,,
sr108482,cbse,230319,,,own,,
sr108483,cbse,230320,3373530,******11205,own,,
sr108484,cbse,230321,3373591,******31502,own,,
sr108485,cbse,230322,,,own,,
sr108486,cbse,230323,3373546,******07806,own,,
sr108487,cbse,230324,3359560,******01510,own,,
sr108488,cbse,230325,3371359,******00503,own,,
sr108489,cbse,230326,3374005,******18904,own,,
sr108490,cbse,230327,3323570,******01208,own,,
sr108491,cbse,230328,3373844,******13802,own,,
sr108492,cbse,230329,3373705,******11602,own,,
sr108493,cbse,230330,3373880,******05202,own,,
sr108494,cbse,230331,3374130,******21603,own,,
sr108495,cbse,230332,3373729,******43621,own,,
sr108496,cbse,230333,3373757,******13903,own,,
sr108497,cbse,230334,3373849,******12102,own,,
sr108498,cbse,230335,3373528,******05005,own,,
sr108499,cbse,230336,3374038,******13704,own,,
sr108500,cbse,230337,3373379,******16106,own,,
sr108501,cbse,230338,3308476,******02902,own,,
sr108502,cbse,230339,3374135,******11909,own,,
sr108503,cbse,230340,,,own,,
sr108504,cbse,230341,3374076,******02803,own,,
sr108505,cbse,230342,3373703,******00566,own,,
sr108506,cbse,230343,3373952,******12213,own,,
sr108507,cbse,230344,3373060,******06005,own,,
sr108508,cbse,230345,3370334,******01106,own,,
sr108509,cbse,230346,3374311,******02571,own,,
sr108510,cbse,230347,3374249,******22815,own,,
sr108511,cbse,230348,3374243,******01403,own,,
